CtnNum,Uw_cpu,Xw,Res
1,0.067987942,13.276350368140474,388348
6,0.03763861354726101,1.9398118870958792,807884
1,0.0008688724489795918,17.900385890256292,713556
9,0.007334126455836387,0.0,68868
4,0.00939079915321532,0.0,77521
1,0.0008341785714285714,12.323120040388664,778233
5,0.0008304867215419502,0.0,63454
7,0.03670208999408075,0.0,63745
2,0.04290460306122449,6.770171064196055,147540
4,0.13958714877344877,3.03104136039521,80621
9,0.0008781799833024119,0.0,63057
3,0.06450738396355246,4.049792599229619,469163
1,0.10905493195876288,12.685851276233636,542578
2,0.07452572522277227,9.94823130251668,849459
6,0.05524332912064641,2.5919768745494767,784317
5,0.03626159214991409,2.3884487887665085,353527
9,0.018501923355635077,0.0,74714
10,0.020442748442581034,1.2038082031018102,421539
4,0.05011630136616162,2.8544344007137252,970885
7,0.030610542861570417,1.8424231905581865,977617
3,0.05366694162678768,4.151651281779141,924566
9,0.017864785559081428,0.32475891797928047,197377
10,0.020139048379993692,1.3208754655397779,990072
3,0.07219593143764173,4.028218946221981,825456
6,0.027209142206878322,2.1047966679234147,629846
10,0.019701085519939106,0.9438486798718451,85695
5,0.06626140347650579,2.6685042363172293,735869
3,0.06593414297682626,4.237116411978566,846394
4,0.0457928762096435,3.0956607250855726,577522
2,0.08657884143657463,5.867997178674573,195067
2,0.07096748617424242,9.33047135768992,60848
6,0.03517542715060976,2.1461591038113914,3319
8,0.02529032018981589,1.5338701976449396,391989
4,0.03632850040284694,3.4153003534473667,956920
9,0.021315941849124928,1.3412437129656114,570290
6,0.02888643633147669,1.9946686694142663,623925
10,0.025575664462499724,1.2731618100898392,957462
2,0.06351754144506287,8.480190972315881,176073
4,0.04547607240127811,2.8402944503220793,908408
10,0.0009581286250973117,0.6280953222023049,646856
3,0.027734036157493303,4.297742288069938,134027
8,0.00572114277526677,1.6084700593640264,581436
4,0.04153602811584041,2.8577768560027543,715788
3,0.054034168966861605,3.8076815458057163,110872
10,0.010988246242919265,0.35287566756516153,65084
2,0.04235002424242424,7.331713921188314,64724
5,0.03399684951939746,2.3126742788835766,823273
1,0.14230752525252524,11.838504641326635,363450
9,0.008930533750861792,0.0,46462
9,0.0036395123004314043,0.0,172029
1,0.095466704,18.028639042826693,592131
2,0.11133924733893558,7.154778512690516,691665
4,0.07455950585499777,2.951788475842001,897474
5,0.03567606637276005,2.6050413717848415,758589
5,0.035495808462302,2.673492897162307,621227
8,0.018352662284345067,1.5769161052124865,46438
9,0.023554897800229443,1.3628162721097274,555710
6,0.02793908457714753,2.1585419678912365,569433
7,0.026565132438126582,1.8672439993758356,757922
7,0.02561383269667295,1.7165971144809953,667736
5,0.030758616917669464,2.480729811618813,595938
1,0.15267345,10.237003368266993,179385
6,0.040931418359283316,1.9323035960305888,345213
2,0.06434191220730398,5.470764043554551,705581
4,0.08082374205209995,3.198099387499004,860846
6,0.032708162252546726,2.0663009782814092,562159
3,0.014231993408934709,4.0115588320467195,566637
9,0.02045253333496684,0.0,75100
5,0.02875425449779113,2.505903606943361,445420
9,0.0008108913442818206,0.0,63946
3,0.08887965193305043,4.653011926567675,231414
4,0.04120331889939454,3.00145283800755,385241
1,0.03583226565656566,11.865001530897791,596108
6,0.036844630414420904,0.0,67784
7,0.02644875083740852,0.5842164195785651,67480
9,0.0009504799972514261,0.0,65427
3,0.11990586939305614,5.622151877546554,833044
8,0.0007351941871779014,0.0,58356
6,0.03349888923709974,1.960348362741322,933578
1,0.043362194,15.97139912897283,881192
2,0.02103027314471243,5.786429526091273,496092
9,0.1129284195691152,0.371625886468235,55036
4,0.06145066365629188,3.698048794304423,618253
8,0.016742142956246066,0.47625086547864004,164618
10,0.02109468259088889,0.7542868298299122,429981
4,0.038024785397959185,2.971233112927369,931531
6,0.030331357998876263,2.016882651136665,587665
2,0.051427276045454544,7.2450738994931285,201445
3,0.056960007723549,4.599273978366415,34609
9,0.03345464267231196,1.1859766231655606,965704
6,0.02765260530317686,2.0071772934180823,328050
7,0.025583104352567183,1.7783722465296303,26042
6,0.04082572476534544,1.9688809510259226,845230
2,0.05547078112626262,6.702981186853442,488731
9,0.029506127735667662,1.3335773544037541,287743
4,0.04531044950294551,2.646984735426301,696433
8,0.019533372973854803,0.0,70275
4,0.03755402133169446,4.130276900069385,598021
8,0.041425931659822605,1.4795248190650228,791764
1,0.11741496666666666,13.236664666858054,324328
8,0.001385475413711861,0.16803913696156902,895085
6,0.03710463026633542,2.5039789915011235,862655
6,0.0381686945818798,2.300397581665726,231852
5,0.033438848452644346,2.707478159951526,813721
4,0.04423436381336424,2.781918559145849,910639
4,0.05158078747639718,2.9682047597802046,456062
2,0.07496772873086735,5.38282349867143,719489
3,0.05417137869563083,4.376410168736062,587511
8,0.022230192615022404,0.5677793128979004,372633
1,0.000854519387755102,10.813836683042004,807185
7,0.022463830642210962,0.0,64771
1,0.086981556,18.374092331941554,209782
9,0.18359177187702114,0.44239984376263125,64619
5,0.04177741067134716,2.7315186727735847,136545
4,0.061999145512742555,3.170844305973926,477104
2,0.10133431532978723,6.505164849233372,792811
6,0.05198896518238666,1.8295426000295605,69123
4,0.05364453312145619,3.2857470587703164,603224
7,0.029112801334651935,1.8357788319322046,494540
2,0.05653117755102041,5.498448206821792,810145
9,0.0008522944953617811,0.6343765866313321,66288
2,0.019172798469387756,8.317344245838926,351104
7,0.04422666172974525,0.20495633693777254,64803
7,0.0007467049134505288,0.0,65312
8,0.0026362323811482953,0.259036592711846,73576
5,0.013268432533933807,0.0,64978
10,0.006386512811538676,0.0,316565
4,0.042786578912231754,4.049146940428862,682887
4,0.06235848481752297,3.8017767292117197,982208
6,0.056086487119588524,2.159797483215728,274085
10,0.01916944363392169,1.1789512950372674,59163
4,0.028858242259398495,3.081372518617383,11671
8,0.020578324012490254,1.5327336368770488,138859
10,0.02210799206750061,1.1350770922282751,99502
9,0.02080966851083122,1.2983642146505376,283512
10,0.017597751192822954,1.2528390179738902,785551
9,0.01922665366445711,1.3393221436608067,865511
3,0.0431078635610612,4.795158330074514,532280
2,0.053903086410984846,5.452872115965629,867202
1,0.19313635913978494,14.185099553769797,940225
9,0.024355700146232256,0.10280247567716509,81004
5,0.207660311738735,2.6167085471852056,310242
5,0.035300539593547724,2.5885085914731305,216506
1,0.1768118616161616,12.273641752831871,687262
1,0.0014830278350515464,19.44580326232911,561394
2,0.0009651663265306123,23.995521429884555,809257
6,0.027082622466919917,2.647205092934415,621137
7,0.023534878214418836,1.7392176002593944,453012
2,0.09231751296518607,7.173838889560679,235054
9,0.03964164008798033,1.479241226907468,743815
3,0.07510157838166846,4.404307307317826,533688
6,0.02577731389027982,2.0850915027883654,82476
3,0.15894827676767675,4.411718178308882,656261
9,0.022396997093921192,0.34437386021344885,187381
7,0.025587927706253843,1.8471856474649206,691936
7,0.027616313160307354,1.4703668094928424,556710
2,0.07276998383838384,6.641610326657036,128302
8,0.024892925886760797,1.4204247969833712,708317
2,0.07026232539583334,5.365084471303955,601005
10,0.005505925920428778,0.0,76749
1,0.11501856060606061,4.945512385501487,121959
7,0.012708419895750509,0.26233228427483407,74839
6,0.01666835948996841,0.0,65822
8,0.005959454449494949,0.0,64948
2,0.08099249012728803,5.261103702326565,808015
